Fx,Fy,Fz,Tx,Ty,Tz
-0.221446647743667,-3.27610786358465,-1.20114173913966,0.0960315202828267,-0.031120136807095,0.100811030312085
-0.221446647743667,-3.25166995922465,-1.20114173913966,0.0933119391557267,-0.032060321847295,0.101514242185885
-0.270430251458667,-3.27610786358465,-1.06938948656066,0.0914988850709267,-0.035821063870895,0.102217450334385
-0.368397399286667,-3.20279415051465,-1.20114173913966,0.0914988850709267,-0.033940691927795,0.097998190267585
-0.343905612329667,-3.15391834179465,-0.937637174377658,0.0869662424084267,-0.034880878830695,0.095185350223085
-0.343905612329667,-3.03172858158465,-0.805884862193658,0.0842466612812267,-0.034880878830695,0.090966090156385
-0.270430251458667,-2.90953905979465,-1.06938948656066,0.0806205493863267,-0.036761248911095,0.086746830089585
-0.343905612329667,-2.90953905979465,-1.20114173913966,0.0751813834067267,-0.032060321847295,0.084637198193585
-0.343905612329667,-2.76291139523465,-0.937637174377658,0.0724617985543267,-0.030179950835495,0.077605098082385
-0.172463044027667,-2.64072187344465,-1.06938948656066,0.0679291596170267,-0.031120136807095,0.074792258037885
-0.294922038415667,-2.46965630451465,-0.937637174377658,0.0579573509749267,-0.027359394783495,0.068463366075085
-0.221446647743667,-2.59184594551465,-1.06938948656066,0.0525181831326267,-0.027359394783495,0.082527568160285
-0.245938434699667,-2.98285277287465,-1.20114173913966,0.0597704087849267,-0.026419209743245,0.102217450334385
-0.147971257070667,-2.68959768215465,-0.805884862193658,0.0833401342388267,-0.022658467719655,0.083230778171385
-0.221446647743667,-2.95841486851465,-1.20114173913966,0.0751813834067267,-0.027359394783495,0.093778930200885
-0.147971257070667,-2.81178744236465,-1.06938948656066,0.0769944374915267,-0.026419209743245,0.090262878282585
-0.270430251458667,-2.71403558651465,-1.06938948656066,0.0751813834067267,-0.024538838731445,0.075495468048985
-0.245938434699667,-2.81178744236465,-0.937637174377658,0.0742748526390267,-0.026419209743245,0.082527568160285
-0.343905612329667,-2.90953905979465,-0.937637174377658,0.0760879104491267,-0.028299579823695,0.082527568160285
-0.319413825372667,-2.86066325108465,-0.937637174377658,0.0769944374915267,-0.031120136807095,0.086746830089585
-0.368397399286667,-2.98285277287465,-0.805884862193658,0.0769944374915267,-0.033000506887495,0.088856460122985
-0.319413825372667,-2.81178744236465,-0.937637174377658,0.0769944374915267,-0.036761248911095,0.090262878282585
-0.392889186242667,-2.86066325108465,-1.06938948656066,0.0697422137018267,-0.036761248911095,0.086746830089585
-0.368397399286667,-2.76291139523465,-0.937637174377658,0.0697422137018267,-0.035821063870895,0.084637198193585
-0.466364606717667,-2.64072187344465,-0.674132579812658,0.0624899899121267,-0.029239765795295,0.072682627073185
-0.270430251458667,-2.71403558651465,-0.805884862193658,0.0706487407442267,-0.021718282679415,0.062837685054775
-0.221446647743667,-2.49409420887465,-0.674132579812658,0.0724617985543267,-0.014196799563565,0.057212003918045
-0.294922038415667,-2.54297013680465,-0.805884862193658,0.0561442968901267,-0.017957541005076,0.076901888071285
-0.245938434699667,-2.34746666351465,-0.410627985248658,0.0416398493107267,-0.015136984836635,0.073385837084285
-0.172463044027667,-2.05421157280465,-0.278875687966658,0.0316680415999167,-0.010436058005635,0.062837685054775
-0.172463044027667,-1.78539438645465,-0.147123390684658,0.0153505394700967,-0.0094958724997449,0.056508793790505
-0.172463044027667,-1.63876678148865,0.116381203880342,0.0099113720935266,0.000846167599505,0.050179902526235
