x,y,z,q0,q1,q2,q3
0.691551208496,0.115028232336,1.32515275478,0.380015611649,0.347854226828,0.606256961823,-0.605836451054
0.691391766071,0.114693760872,1.32536780834,0.379576265812,0.34773337841,0.60637819767,-0.60606020689
0.691285729408,0.11441552639,1.32551014423,0.378985852003,0.347509950399,0.606171190739,-0.606764495373
0.691116929054,0.114045888186,1.32569122314,0.378468513489,0.34745657444,0.606520831585,-0.606768608093
0.691046178341,0.113715186715,1.3259165287,0.378093987703,0.347421169281,0.606572806835,-0.606970250607
0.690925180912,0.113400623202,1.32612109184,0.377760857344,0.347380846739,0.606408059597,-0.607365548611
0.690840482712,0.113065749407,1.32634162903,0.377973139286,0.347962319851,0.606215655804,-0.607092320919
0.690773487091,0.112779282033,1.32649254799,0.377742856741,0.3478974998,0.606277167797,-0.607211530209
0.690605759621,0.112354613841,1.32678449154,0.377288520336,0.347776532173,0.606788694859,-0.607052206993
0.690536379814,0.112037286162,1.32696795464,0.376814037561,0.347649365664,0.606636464596,-0.607571661472
0.690349578857,0.111682116985,1.32713508606,0.376495927572,0.347719371319,0.606788039207,-0.607577681541
0.690243899822,0.111330628395,1.32734274864,0.376069456339,0.347758114338,0.606928944588,-0.607678890228
0.690154075623,0.110941939056,1.3275386095,0.375806510448,0.347732424736,0.606994271278,-0.607790708542
0.690004527569,0.110523670912,1.32780349255,0.375432193279,0.347925066948,0.607123434544,-0.607782840729
0.689942598343,0.110197275877,1.32798922062,0.375272125006,0.34779548645,0.607315778732,-0.607763767242
0.689760506153,0.109710127115,1.32816302776,0.37475207448,0.347830951214,0.607794225216,-0.607586145401
0.689718127251,0.109296031296,1.32836425304,0.374744176865,0.347816377878,0.608240306377,-0.60715264082
0.68972581625,0.10888197273,1.32857143879,0.373930245638,0.34800824523,0.608071327209,-0.607713520527
0.689560115337,0.108644291759,1.32875096798,0.373926758766,0.348122954369,0.608728289604,-0.606991946697
0.689554870129,0.108232006431,1.32896840572,0.37342274189,0.347956299782,0.608813047409,-0.607312738895
0.689506530762,0.107739895582,1.32914185524,0.373219668865,0.347534924746,0.609172523022,-0.607318282127
0.689467191696,0.107316508889,1.3293005228,0.372660428286,0.347397565842,0.609667897224,-0.607243180275
0.689389228821,0.106882527471,1.32954263687,0.372167050838,0.347391545773,0.609910964966,-0.607305109501
0.68939191103,0.106458753347,1.32969939709,0.371779829264,0.347062915564,0.610434293747,-0.607204258442
0.689394712448,0.106073334813,1.32984185219,0.371464699507,0.346638470888,0.610687077045,-0.607385456562
0.689410448074,0.10574708879,1.33012902737,0.370965778828,0.346811980009,0.611130774021,-0.60714495182
0.689446389675,0.105301186442,1.33033132553,0.370633214712,0.34680223465,0.611517012119,-0.606964766979
0.689552903175,0.104778423905,1.33053588867,0.370280861855,0.346469551325,0.611929774284,-0.606953918934
0.689576506615,0.104428835213,1.33078849316,0.370036274195,0.346330463886,0.612067461014,-0.607043385506
0.689714968204,0.104043483734,1.33100569248,0.369953989983,0.346019983292,0.612310707569,-0.607025444508
0.689855277538,0.103649884462,1.33118140697,0.36968639493,0.345581024885,0.61292552948,-0.606818139553
0.689935803413,0.103411883116,1.33141231537,0.369908481836,0.345531970263,0.613259792328,-0.606372535229
0.689997792244,0.102928757668,1.3316590786,0.369733601809,0.345064103603,0.613782167435,-0.606217384338
0.69011169672,0.102514818311,1.33182251453,0.369508713484,0.34470975399,0.61409586668,-0.606238126755
0.690222024918,0.102123633027,1.33206653595,0.369249910116,0.344540774822,0.614416956902,-0.60616672039
0.690319180489,0.101739026606,1.33223366737,0.369112581015,0.344066351652,0.614728987217,-0.606203556061
0.690494835377,0.101348936558,1.33239901066,0.368892878294,0.343395262957,0.615414381027,-0.606022357941
0.690571427345,0.100961595774,1.33265244961,0.368607521057,0.343134731054,0.615814089775,-0.605937302113
0.690710484982,0.100629657507,1.33290743828,0.368418037891,0.343090802431,0.6160171628,-0.605871140957
0.690799534321,0.10019826889,1.33305132389,0.367953538895,0.342989444733,0.61635941267,-0.605862617493
0.690896749496,0.0999032706022,1.33321976662,0.367794543505,0.342736750841,0.616515994072,-0.605942904949
0.690990149975,0.099550716579,1.33345508575,0.367695569992,0.3425321877,0.616688966751,-0.605942487717
0.691125810146,0.0991151854396,1.33362400532,0.367584913969,0.341478079557,0.617537081242,-0.605740904808
0.69132989645,0.0987496972084,1.33387088776,0.367510229349,0.341264098883,0.617884933949,-0.605552196503
0.69141471386,0.0983481109142,1.33413016796,0.367473274469,0.340986669064,0.617940664291,-0.605673968792
0.691533684731,0.0979782044888,1.33432149887,0.367388397455,0.34070289135,0.618343889713,-0.605473577976
0.691635191441,0.0975929126143,1.3344656229,0.36704954505,0.34024015069,0.618846178055,-0.60542601347
0.691691935062,0.0972107127309,1.33467292786,0.366483867168,0.339893341064,0.619634091854,-0.605157792568
0.691772460938,0.0968622043729,1.33488893509,0.366118133068,0.339502751827,0.620388627052,-0.604825139046
0.691932678223,0.0964034646749,1.33503603935,0.3658246696,0.338760197163,0.620938003063,-0.604855358601
0.692118823528,0.0961384475231,1.33525240421,0.36572432518,0.338227182627,0.621624529362,-0.604508936405
0.69222420454,0.0957274883986,1.33544111252,0.365421175957,0.337563842535,0.622464060783,-0.604199290276
0.692387282848,0.0954408422112,1.33565413952,0.36517432332,0.337205827236,0.622903883457,-0.604094982147
0.692545413971,0.0952702462673,1.33574175835,0.364285886288,0.337416499853,0.623380482197,-0.604022204876
0.69260841608,0.0950063988566,1.33595573902,0.363922417164,0.337129920721,0.624020278454,-0.603740632534
0.692752480507,0.0946535170078,1.33627843857,0.363832294941,0.336612552404,0.624690413475,-0.603390514851
0.692931652069,0.0942966192961,1.33647477627,0.363730877638,0.33613884449,0.625182926655,-0.603205502033
0.693033099174,0.0936363488436,1.33673679829,0.363758027554,0.334410518408,0.626637995243,-0.60263967514
0.693135559559,0.0932855606079,1.33702266216,0.363520145416,0.334045290947,0.62725687027,-0.60234183073
0.693369686604,0.0929927453399,1.33728992939,0.363301932812,0.333743929863,0.627776384354,-0.602099359035
0.693454742432,0.0925802588463,1.33743739128,0.363170415163,0.333001255989,0.628625392914,-0.601703941822
0.693631529808,0.0922830849886,1.33767342567,0.362953215837,0.332724899054,0.629183888435,-0.60140401125
0.693805336952,0.0919938832521,1.33795118332,0.362840205431,0.332434028387,0.629598855972,-0.601198971272
0.694076657295,0.0916722342372,1.33812224865,0.362880021334,0.33182528615,0.63040214777,-0.600669145584
0.694237828255,0.0912044644356,1.33828580379,0.362609028816,0.331317186356,0.631186842918,-0.60028898716
0.694325387478,0.090921767056,1.33849334717,0.362700134516,0.331313192844,0.631584763527,-0.599817276001
0.694427847862,0.0907781273127,1.33869457245,0.363203197718,0.330847799778,0.632344961166,-0.598968327045
0.694586217403,0.0904388651252,1.33889734745,0.363328546286,0.330612242222,0.632865786552,-0.598472297192
0.6949390769,0.0903089940548,1.33906912804,0.363519459963,0.330944031477,0.633234143257,-0.597782969475
0.695163607597,0.0899410694838,1.33920872211,0.363429188728,0.330820173025,0.633805274963,-0.597300708294
0.695304453373,0.089936196804,1.33934473991,0.363353401423,0.331698864698,0.633748233318,-0.596919834614
0.695458829403,0.0893539115787,1.33956205845,0.363914906979,0.330792635679,0.634775102139,-0.595988929272
0.695655822754,0.0890799835324,1.33969128132,0.364481717348,0.330661267042,0.634921848774,-0.595559060574
0.69575881958,0.089119374752,1.33986365795,0.364483267069,0.331836909056,0.635115146637,-0.594697535038
0.696193218231,0.0888746827841,1.3398245573,0.365355938673,0.331515520811,0.635313630104,-0.594128966331
0.696188271046,0.0885903388262,1.34013652802,0.365755707026,0.332112550735,0.635264873505,-0.593601226807
0.696327209473,0.0883015692234,1.34018790722,0.366395562887,0.332186281681,0.63540995121,-0.593010127544
0.696627676487,0.0880823433399,1.34032690525,0.366918891668,0.33222541213,0.635757088661,-0.592291891575
0.696861863136,0.087846711278,1.34036624432,0.36778858304,0.332439750433,0.635858476162,-0.591522991657
0.697087466717,0.0875873863697,1.34041559696,0.368537992239,0.332589060068,0.635881900787,-0.590947270393
0.69736969471,0.0873290300369,1.34034383297,0.368564605713,0.333587795496,0.635309517384,-0.590983271599
0.697580397129,0.0870495289564,1.34032571316,0.369037717581,0.334109395742,0.635304331779,-0.590398430824
0.697721421719,0.0867329463363,1.34034383297,0.36970987916,0.334138512611,0.635483980179,-0.58976817131
0.697975873947,0.0864974483848,1.34035038948,0.370691746473,0.334175854921,0.635304093361,-0.589324295521
0.698180258274,0.0862253904343,1.34039723873,0.371405154467,0.334452718496,0.635132610798,-0.58890247345
0.698361217976,0.0859743356705,1.3404392004,0.372129052877,0.3347209692,0.634927153587,-0.588514506817
0.698522746563,0.0857130289078,1.34047889709,0.37291893363,0.334981679916,0.634858727455,-0.587939739227
0.698779881001,0.0854641124606,1.34056031704,0.373774647713,0.334935486317,0.634609282017,-0.587692022324
0.698932826519,0.0854378119111,1.34064412117,0.374780416489,0.33513468504,0.634526729584,-0.587026596069
0.69919103384,0.084977760911,1.34067118168,0.375258177519,0.335236042738,0.634072542191,-0.587154388428
0.699335634708,0.0847096443176,1.34070456028,0.37594845891,0.33572357893,0.633575975895,-0.58697026968
0.699349403381,0.0845950692892,1.34078645706,0.377168744802,0.335039228201,0.633801758289,-0.58633428812
0.699399352074,0.084346845746,1.34078168869,0.378069221973,0.334294557571,0.634016871452,-0.585946798325
0.699405372143,0.084061384201,1.34094750881,0.379052191973,0.333535313606,0.634319722652,-0.585416257381
0.699327230453,0.0841370820999,1.34096992016,0.380793243647,0.332356840372,0.634839117527,-0.584392786026
