x,y,z,q0,q1,q2,q3
0.830088794231,-0.160236626863,0.977353930473,-0.0860905349255,0.00828421115875,0.72569000721,-0.682564198971
0.829504847527,-0.159509167075,0.976800680161,-0.0817692130804,0.00572173064575,0.725137591362,-0.68370783329
0.828851401806,-0.159221693873,0.976979553699,-0.0805373713374,0.00457129441202,0.724224388599,-0.684829950333
0.82893705368,-0.159168317914,0.977346479893,-0.081641279161,0.00693008024246,0.722550392151,-0.686445653439
0.828619837761,-0.158823922276,0.97741663456,-0.0790486931801,0.00543461041525,0.721982836723,-0.687359213829
0.828266739845,-0.15847440064,0.977496385574,-0.0794417858124,0.00669955415651,0.720743715763,-0.688601911068
0.827140271664,-0.157595679164,0.976926028728,-0.0783099904656,0.00428310222924,0.719331741333,-0.690225362778
0.826528429985,-0.157171323895,0.976981759071,-0.0773119479418,0.00368161103688,0.71808052063,-0.691642701626
0.82680273056,-0.157118737698,0.977502405643,-0.0753873810172,0.00372175546363,0.717554867268,-0.692400157452
0.826387047768,-0.156628876925,0.977563917637,-0.0761604830623,0.00294316373765,0.715757012367,-0.694177746773
0.826433181763,-0.156094476581,0.978123426437,-0.0760973840952,0.00337771698833,0.715096712112,-0.694862961769
0.825549304485,-0.155635744333,0.977883517742,-0.0739328339696,0.00233601848595,0.714296460152,-0.69592320919
0.825193166733,-0.155023410916,0.978158414364,-0.0759743601084,0.00270546227694,0.711737275124,-0.698319911957
0.824804127216,-0.154519110918,0.978246510029,-0.0759970918298,0.0026143824216,0.7102394104,-0.699841141701
0.824563682079,-0.153975784779,0.978275239468,-0.0752450972795,0.00270271906629,0.709395587444,-0.700777411461
0.823199927807,-0.152888089418,0.977763056755,-0.0737861990929,-6.23540836386e-05,0.708236753941,-0.702108502388
0.823719978333,-0.152722314,0.978527605534,-0.0743498057127,0.00172035535797,0.707068860531,-0.703223228455
0.822507977486,-0.151747852564,0.978118240833,-0.072515822947,-0.000464132317575,0.705917835236,-0.704571604729
