Fx,Fy,Fz,Tx,Ty,Tz
-3.3053781384004,-0.6140868309884,-29.8501369158043,0.292371255073987,-0.341001752888119,-0.0054118862909178
-3.3762499683804,-0.5904907826334,-29.9863750140043,0.289579254302987,-0.336386863266119,-0.0040403415051278
-3.2581304901604,-0.6140868309884,-29.7138969103043,0.288648557577987,-0.334540907418119,-0.0040403415051278
-3.2817541950704,-0.6848749164494,-29.5776569049043,0.291440588150987,-0.334540907418119,-0.0040403415051278
-3.2345065468304,-0.6612788978964,-29.4414168994043,0.291440588150987,-0.331771973645119,-0.0033545693450578
-3.3053781384004,-0.7084709648044,-29.3051768939043,0.290509921226987,-0.330848995720119,-0.0047261138980178
-3.3762499683804,-0.7556630317124,-29.0326968829043,0.290509921226987,-0.331771973645119,-0.0047261138980178
-3.5416173332704,-0.7556630317124,-29.0326968829043,0.290509921226987,-0.329926017796119,-0.0047261138980178
-3.7778562897204,-0.8028551284224,-29.1689368884043,0.294232618722987,-0.337309841191119,-0.0067834306110578
-3.8723518246204,-0.8500471655284,-29.0326968829043,0.298885983142987,-0.346539620434119,-0.0095265197169878
-4.1322149628104,-0.8500471655284,-29.1689368884043,0.300747316989987,-0.357615355526119,-0.0108980645027878
-4.1794628494704,-0.8500471655284,-29.1689368884043,0.298885983142987,-0.362230245148119,-0.0122696092885878
-4.1085910194904,-0.7556630317124,-28.8964568774043,0.297955316219987,-0.358538333451119,-0.0095265197169878
-4.0613431328304,-0.6612788978964,-28.8964568774043,0.292371255073987,-0.350231532132119,-0.0081549753968578
-4.0377191895004,-0.5197026673704,-28.3514987628043,0.285856556806987,-0.341001752888119,-0.0095265197169878
-4.1085910194904,-0.4489145670094,-27.5340606372043,0.282133859310987,-0.339155797039119,-0.0115838364300278
-4.2267107361304,-0.4489145670094,-27.2615806262043,0.279341828737987,-0.339155797039119,-0.0129553812157878
-4.3684539192704,-0.4489145670094,-26.8528606097043,0.277480465087987,-0.336386863266119,-0.0122696092885878
-4.3448299759404,-0.4489145670094,-26.5803805987043,0.276549798164987,-0.340078774964119,-0.0143269260015878
-4.2975820892804,-0.3545304331934,-26.7166206042043,0.271896433744987,-0.337309841191119,-0.0150126979288878
-4.2267107361304,-0.3545304331934,-26.5803805987043,0.272827100667987,-0.339155797039119,-0.0150126979288878
-4.0849670761604,-0.236550252885,-26.7166206042043,0.270035099897987,-0.335463885342119,-0.0150126979288878
-4.0613431328304,-0.2129542175684,-26.8528606097043,0.267243069324987,-0.329003039872119,-0.0150126979288878
-3.9904715412604,-0.1893581822518,-26.7166206042043,0.264451038751987,-0.326234106099119,-0.0156984707873878
-3.9904715412604,-0.1657621469352,-26.7166206042043,0.262589704904987,-0.320696238552119,-0.0136411531430878
-4.0140954845904,-0.0713780019434001,-26.5803805987043,0.258867007408987,-0.321619216477119,-0.0136411531430878
-3.9668475979304,-0.1185700763021,-26.4441425006043,0.256074976835987,-0.316081348931119,-0.0143269260015878
-3.9668475979304,-0.0949740428484001,-26.1716624896043,0.257936310682987,-0.320696238552119,-0.0163842427146878
-3.9668475979304,-0.1185700763021,-26.3079024951043,0.260728341255987,-0.323465172325119,-0.0143269260015878
-4.1085910194904,-0.142166109756,-26.5803805987043,0.266312402400987,-0.325311128174119,-0.0136411531430878
-4.1558389061404,-0.1893581822518,-26.7166206042043,0.266312402400987,-0.322542194401119,-0.0108980645027878
-4.0613431328304,-0.236550252885,-26.7166206042043,0.271896433744987,-0.326234106099119,-0.0102122916442278
-3.9668475979304,-0.1893581822518,-26.7166206042043,0.270035099897987,-0.322542194401119,-0.0095265197169878
-3.9195997112704,-0.2129542175684,-26.7166206042043,0.271896433744987,-0.320696238552119,-0.0088407477897578
-3.9195997112704,-0.2129542175684,-26.5803805987043,0.270965766820987,-0.317927304779119,-0.0074692030039578
-3.9195997112704,-0.1657621469352,-26.3079024951043,0.267243069324987,-0.311466459309119,-0.0081549753968578
-3.9668475979304,-0.1657621469352,-26.0354224841043,0.259797674331987,-0.309620533263119,-0.0088407477897578
-4.0140954845904,-0.0949740428484001,-25.7629424731043,0.256074976835987,-0.305005643641119,-0.0081549753968578
-4.0849670761604,-0.0477819684894001,-26.0354224841043,0.257936310682987,-0.309620533263119,-0.0088407477897578
-4.1794628494704,-0.1657621469352,-26.0354224841043,0.264451038751987,-0.318850282704119,-0.0095265197169878
-4.2503342026204,-0.2129542175684,-26.3079024951043,0.270965766820987,-0.322542194401119,-0.0095265197169878
-4.2267107361304,-0.1893581822518,-26.4441425006043,0.270035099897987,-0.321619216477119,-0.0088407477897578
-4.1322149628104,-0.1657621469352,-26.4441425006043,0.270035099897987,-0.313312415158119,-0.0060976582181578
-4.0613431328304,-0.2129542175684,-26.3079024951043,0.269104403171987,-0.311466459309119,-0.0054118862909178
-3.9668475979304,-0.2837423253808,-26.0354224841043,0.270035099897987,-0.307774577414119,-0.0054118862909178
-4.0140954845904,-0.2837423253808,-26.0354224841043,0.270035099897987,-0.305928621565119,-0.0047261138980178
-4.1322149628104,-0.2837423253808,-25.7629424731043,0.264451038751987,-0.307774577414119,-0.0047261138980178
-4.2739581459504,-0.3073383588347,-25.8991824786043,0.272827100667987,-0.317004326855119,-0.0054118862909178
-4.4629496925804,-0.3309343922884,-26.4441425006043,0.275619131240987,-0.318850282704119,-0.0047261138980178
-4.4865736359104,-0.3781264666474,-26.9891006152043,0.280272495660987,-0.329926017796119,-0.0074692030039578
-4.7228125923604,-0.4725106004634,-27.1253406207043,0.286787223730987,-0.337309841191119,-0.0095265197169878
-4.6991886490304,-0.5197026673704,-26.9891006152043,0.292371255073987,-0.340078774964119,-0.0095265197169878
-4.6046928757204,-0.5432987157264,-27.1253406207043,0.288648557577987,-0.335463885342119,-0.0088407477897578
-4.4629496925804,-0.6140868309884,-26.7166206042043,0.289579254302987,-0.329926017796119,-0.0081549753968578
-4.4865736359104,-0.4961066488184,-26.5803805987043,0.283995193157987,-0.318850282704119,-0.0054118862909178
-4.4629496925804,-0.5432987157264,-26.1716624896043,0.283064526233987,-0.321619216477119,-0.0081549753968578
-4.6283168190504,-0.5668947342784,-25.7629424731043,0.279341828737987,-0.321619216477119,-0.0081549753968578
-4.7464365356904,-0.5668947342784,-25.7629424731043,0.279341828737987,-0.327157084023119,-0.0081549753968578
-4.8645557755004,-0.5432987157264,-25.7629424731043,0.279341828737987,-0.329003039872119,-0.0095265197169878
-5.0299233788004,-0.6376828495414,-25.6267024676043,0.281203162584987,-0.332694951569119,-0.0115838364300278
-5.0299233788004,-0.5668947342784,-25.6267024676043,0.281203162584987,-0.333617929493119,-0.0150126979288878
-5.1716665619404,-0.5668947342784,-25.8991824786043,0.282133859310987,-0.334540907418119,-0.0163842427146878
-5.1716665619404,-0.6140868309884,-25.7629424731043,0.283064526233987,-0.336386863266119,-0.0177557865690878
-5.2425383919204,-0.7556630317124,-25.2179843585043,0.283064526233987,-0.335463885342119,-0.0184415584963878
-5.2189144485904,-0.7792590800674,-24.6730243365043,0.282133859310987,-0.329003039872119,-0.0156984707873878
-4.8409323090104,-0.8028551284224,-24.1280662219043,0.276549798164987,-0.314235393082119,-0.0143269260015878
-4.5338215225704,-0.6612788978964,-23.7193462054043,0.268173736248987,-0.301313731943119,-0.0108980645027878
-4.5101975792404,-0.6612788978964,-23.3106261889043,0.266312402400987,-0.296698842322119,-0.0095265197169878
-4.4865736359104,-0.6140868309884,-23.4468661944043,0.264451038751987,-0.295775864397119,-0.0088407477897578
-4.4865736359104,-0.6140868309884,-23.3106261889043,0.267243069324987,-0.296698842322119,-0.0095265197169878
-4.5810689323904,-0.7084709648044,-23.1743861834043,0.269104403171987,-0.298544798170119,-0.0088407477897578
-4.6283168190504,-0.7556630317124,-23.0381461779043,0.268173736248987,-0.291160974776119,-0.0067834306110578
-4.4865736359104,-0.6848749164494,-22.7656680743043,0.263520371828987,-0.290237996851119,-0.0081549753968578
-4.2739581459504,-0.6612788978964,-22.4931880633043,0.260728341255987,-0.288392041003119,-0.0060976582181578
-4.2030867928004,-0.6140868309884,-22.0844690005043,0.254213613185987,-0.275470350062119,-0.0047261138980178
-4.0849670761604,-0.5904907826334,-21.4032699267043,0.247698914918987,-0.265317592894119,-0.0019830247920878
-3.9904715412604,-0.6612788978964,-20.7220708529043,0.247698914918987,-0.266240570818119,-0.0019830247920878
-3.7778562897204,-0.6612788978964,-19.7683927218043,0.238392156276987,-0.252395901953119,-0.0040403415051278
-3.5888649815104,-0.5197026673704,-18.8147136370043,0.221640032443987,-0.236705277239119,-0.0054118862909178
-3.3998739117104,-0.4725106004634,-18.1335145632043,0.212333288702987,-0.226552549874119,-0.0060976582181578
-3.3290020817304,-0.4961066488184,-17.1798364321043,0.204887893710987,-0.218245748555119,-0.0074692030039578
-3.2581304901604,-0.4961066488184,-16.4986373583043,0.198373180541987,-0.213630858933119,-0.0054118862909178
-3.1400107735104,-0.5904907826334,-15.4087192217543,0.189997118625987,-0.208092991387119,-0.0074692030039578
-3.1400107735104,-0.5432987157264,-14.5912801424643,0.176036995563987,-0.191479388748119,-0.0060976582181578
-2.9746434086304,-0.4725106004634,-13.3651224772143,0.154631492409987,-0.175788764035119,-0.0074692030039578
-2.8565239304104,-0.3073383588347,-12.4114438692743,0.140671384248987,-0.163790065919119,-0.0060976582181578
-2.6675326221904,-0.3073383588347,-11.0490461985243,0.125780609164987,-0.147176463281119,-0.0054118862909178
-2.5257892006404,-0.3073383588347,-9.95912806193433,0.109959144804987,-0.136100728189119,-0.0026687970685708
-2.3840457790804,-0.2601462882016,-9.14168922106433,0.0987910523159867,-0.125025007998119,-0.0019830247920878
-2.2659263008604,-0.2837423253808,-8.32425061861433,0.0801775722841867,-0.105642471587119,-0.0006114802391178
-2.0769351118604,-0.2601462882016,-7.37057212988433,0.0718015029172867,-0.0982586481921192,7.42919209521923e-05
-1.8643199795204,-0.0949740428484001,-7.09809259573533,0.0606334178785867,-0.0890288838491192,0.0028173810268821
-1.5335852497604,-0.2601462882016,-6.14441410700433,0.0587720691303867,-0.0825680383791192,0.0021316086339821
-1.6517047279804,-0.3545304331934,-5.32697538534733,0.0550493716339867,-0.0751842149841192,0.0021316086339821
-1.3682178848704,-0.3545304331934,-4.50953666369433,0.0494653253893867,-0.0705693253631192,0.0014458367067421
