Fx,Fy,Fz,Tx,Ty,Tz
1.49244022183164,1.81689466332266,-21.8176661648308,-0.057670769218184,0.627447845085119,0.051815810462959
1.27982508950164,1.74610663747266,-20.7277480282308,-0.057670769218184,0.595143617733119,0.050444266608459
1.11445772461164,1.69891454076266,-19.7740698971308,-0.056740094844084,0.561916412457119,0.049072722754059
0.854594824835639,1.60453034734266,-18.8203898586308,-0.053948075446984,0.533304156407119,0.049072722754059
0.736475287005639,1.62812639569266,-18.4116717495308,-0.053948075446984,0.515767575844119,0.049758492818659
0.547484038397639,1.48655022477266,-17.3217536129308,-0.050225377950584,0.472387613400119,0.045643861255159
0.452988384291639,1.41576207971266,-16.6405535854308,-0.048364029202384,0.452082099064119,0.042900769820959
0.358492789789639,1.25058986043266,-15.8231154598308,-0.044641331705984,0.420700879439119,0.040843452176559
0.334868876263639,1.25058986043266,-15.2781563915308,-0.041849312308984,0.408702166422119,0.039471908322159
0.216749338432639,1.08541764115266,-14.5969573177308,-0.037195940438484,0.387473674162119,0.034671502968759
0.169501526281639,1.06182159280266,-13.7795182384308,-0.039057289186684,0.362553270205119,0.034671502968759
0.0277580898254392,0.967437458985664,-13.0983201183308,-0.038126614812584,0.346862675293119,0.029871097615459
0.0041341837495391,0.920245362274664,-12.1446410335308,-0.037195940438484,0.317327381714119,0.028499553761059
-0.137609252706261,0.896649313919664,-11.3272029079308,-0.037195940438484,0.293329955681119,0.027128008043859
-0.161233158782161,0.896649313919664,-10.3735238231308,-0.037195940438484,0.265640647753119,0.025756464189459
-0.326600493863361,0.873053325169664,-9.55608569753081,-0.034403917316084,0.235182376249119,0.026442236116659
-0.421096118167361,0.849457276814664,-8.60240661278081,-0.032542570430584,0.201032207950119,0.025070692262159
-0.515591742471361,0.684284997933664,-7.92120753899081,-0.032542570430584,0.176111818894119,0.023013374617859
-0.610087396577361,0.660689009182664,-6.96752940789081,-0.027889200422684,0.150268437012119,0.020956056973459
-0.610087396577361,0.613496912472664,-6.42257033959081,-0.024166502926284,0.129962937577119,0.020956056973459
-0.680959107354361,0.519112778656664,-5.60513173714081,-0.020443807292484,0.108734452768119,0.017527195474659
