Fx,Fy,Fz,Tx,Ty,Tz
0.23545159691361,-0.0320512818792783,-0.540417787431842,-0.0061812270442406,0.0037226762370337,-0.0006972018086035
0.21182769083741,-0.0792433525124783,-0.540417787431842,-0.0089732492352306,0.0074145867702737,-0.0020687462451605
0.21182769083741,-0.0556473171958783,-0.676657554511842,-0.0071119011273056,0.0055686313872337,-1.14295321205167e-05
0.16457987868551,-0.0792433525124783,-0.540417787431842,-0.0080425752103706,0.0055686313872337,-0.0006972018086035
0.25907550298961,-0.0084552447000783,-0.540417787431842,-0.0080425752103706,0.0046456539285537,-0.0006972018086035
0.18820378476151,-0.0792433525124783,-0.676657554511842,-0.0061812270442406,0.0074145867702737,-1.14295321205167e-05
0.21182769083741,-0.0320512818792783,-0.676657554511842,-0.0071119011273056,0.0055686313872337,-0.0006972018086035
0.21182769083741,-0.0084552447000783,-0.676657554511842,-0.0071119011273056,0.0064916088459237,0.0020458871809194
0.25907550298961,-0.0556473171958783,-0.540417787431842,-0.0089732492352306,0.0046456539285537,-0.0013829740850905
0.25907550298961,-0.0084552447000783,-0.676657554511842,-0.0052505529611756,0.0046456539285537,-1.14295321205167e-05
0.28269940161461,-0.0556473171958783,-0.540417787431842,-0.0071119011273056,0.0046456539285537,-0.0006972018086035
0.23545159691361,-0.0084552447000783,-0.676657554511842,-0.0052505529611756,0.0055686313872337,-0.0006972018086035
0.21182769083741,-0.0084552447000783,-0.812897321581842,-0.0052505529611756,0.0046456539285537,-0.0013829740850905
0.21182769083741,-0.0320512818792783,-0.676657554511842,-0.0061812270442406,0.0064916088459237,-0.0013829740850905
0.25907550298961,-0.0320512818792783,-0.812897321581842,-0.0080425752103706,0.0064916088459237,-1.14295321205167e-05
0.32994722866761,0.0151407887538217,-0.676657554511842,-0.0080425752103706,0.0074145867702737,-1.14295321205167e-05
0.30632331514161,0.0151407887538217,-0.676657554511842,-0.0080425752103706,0.0064916088459237,-0.0013829740850905
0.25907550298961,0.0151407887538217,-0.812897321581842,-0.0071119011273056,0.0083375642289537,-0.0006972018086035
0.28269940161461,0.0387368222075217,-0.676657554511842,-0.0080425752103706,0.0074145867702737,-0.0006972018086035
0.23545159691361,-0.0084552447000783,-0.949137207861842,-0.0071119011273056,0.0083375642289537,0.0020458871809194
0.30632331514161,0.0151407887538217,-0.812897321581842,-0.0061812270442406,0.0074145867702737,0.0006743427443624
0.32994722866761,-0.0084552447000783,-0.812897321581842,-0.0071119011273056,0.0083375642289537,-1.14295321205167e-05
0.30632331514161,0.0151407887538217,-0.676657554511842,-0.0061812270442406,0.0046456539285537,-1.14295321205167e-05
0.28269940161461,-0.0084552447000783,-0.540417787431842,-0.0061812270442406,0.0083375642289537,-1.14295321205167e-05
0.28269940161461,-0.0556473171958783,-0.676657554511842,-0.0061812270442406,0.0055686313872337,-0.0006972018086035
0.25907550298961,-0.0084552447000783,-0.812897321581842,-0.0061812270442406,0.0074145867702737,-0.0006972018086035
0.25907550298961,-0.0084552447000783,-0.676657554511842,-0.0061812270442406,0.0064916088459237,-1.14295321205167e-05
0.28269940161461,-0.0320512818792783,-0.812897321581842,-0.0061812270442406,0.0055686313872337,-0.0006972018086035
0.30632331514161,-0.0556473171958783,-0.540417787431842,-0.0071119011273056,0.0037226762370337,-0.0006972018086035
0.23545159691361,-0.0320512818792783,-0.540417787431842,-0.0061812270442406,0.0046456539285537,-1.14295321205167e-05
0.28269940161461,-0.0084552447000783,-0.676657554511842,-0.0071119011273056,0.0055686313872337,-0.0006972018086035
0.23545159691361,0.0151407887538217,-0.676657554511842,-0.0061812270442406,0.0046456539285537,0.0020458871809194
0.32994722866761,0.0151407887538217,-0.540417787431842,-0.0071119011273056,0.0027996986619347,-0.0006972018086035
0.25907550298961,-0.0320512818792783,-0.676657554511842,-0.0080425752103706,0.0092605416876437,-1.14295321205167e-05
0.18820378476151,-0.0320512818792783,-0.676657554511842,-0.0071119011273056,0.0083375642289537,-0.0006972018086035
0.16457987868551,-0.0792433525124783,-0.676657554511842,-0.0089732492352306,0.0083375642289537,-0.0006972018086035
0.21182769083741,-0.0556473171958783,-0.676657554511842,-0.0071119011273056,0.0046456539285537,0.0006743427443624
