x,y,z,q0,q1,q2,q3
-0.572290897369,-0.251083523035,1.00236344337,-0.0635637938976,0.00959986820817,-0.650091350079,-0.757131934166
-0.572327613831,-0.250991076231,1.00235342979,-0.0633514523506,0.00954377930611,-0.649959802628,-0.757263422012
-0.572272181511,-0.250737249851,1.00234663486,-0.0630382373929,0.00975406356156,-0.650042414665,-0.75721591711
-0.572227358818,-0.250610232353,1.00233888626,-0.0628654286265,0.00974759738892,-0.649756193161,-0.757476091385
-0.572270989418,-0.250796556473,1.00231873989,-0.0615737587214,0.00934465974569,-0.649356842041,-0.757929503918
-0.572230756283,-0.250692218542,1.0023175478,-0.0611754208803,0.00941815879196,-0.649212241173,-0.758084714413
-0.572221398354,-0.250580221415,1.00231933594,-0.0609397813678,0.00944230612367,-0.649092316628,-0.758206188679
-0.572171747684,-0.250509738922,1.00232481956,-0.0606946274638,0.00958424899727,-0.648912906647,-0.758377552032
-0.57214230299,-0.250395536423,1.0023214817,-0.0603058412671,0.00956398900598,-0.648818731308,-0.758489310741
-0.572105765343,-0.250272661448,1.00233125687,-0.0601322837174,0.00964004918933,-0.648649454117,-0.758646845818
-0.572081804276,-0.250137418509,1.00235545635,-0.0598893426359,0.0096038216725,-0.648412704468,-0.758868813515
-0.572016775608,-0.250008106232,1.002368927,-0.0596436038613,0.00949271768332,-0.64820843935,-0.759064078331
-0.571855187416,-0.249913871288,1.00237333775,-0.0591362826526,0.00964058097452,-0.648128032684,-0.759170651436
-0.570899665356,-0.249582543969,1.00242996216,-0.0583275556564,0.0108774118125,-0.648376464844,-0.759004354477
-0.570824146271,-0.249527424574,1.00237309933,-0.0579355061054,0.0109711783007,-0.648305594921,-0.759093523026
-0.571669757366,-0.249805524945,1.00249314308,-0.0579034350812,0.00963375438005,-0.647723436356,-0.759611010551
-0.570732057095,-0.249388188124,1.0025421381,-0.057303711772,0.0108740050346,-0.64801722765,-0.759389102459
-0.571580767632,-0.249565780163,1.00252318382,-0.0575292557478,0.00955921597779,-0.647487401962,-0.759841501713
-0.570621728897,-0.249193862081,1.00256681442,-0.0568136908114,0.0107862902805,-0.647650539875,-0.759739875793
-0.570545971394,-0.249019011855,1.0025780201,-0.0567114762962,0.011139659211,-0.647737026215,-0.759668707848
-0.570478796959,-0.248928174376,1.00260162354,-0.0564380660653,0.01109992899,-0.647602200508,-0.759804546833
-0.570331215858,-0.249009072781,1.00261342525,-0.0557096712291,0.0112968161702,-0.647423326969,-0.760007858276
-0.570301353931,-0.248817920685,1.00244212151,-0.0556317716837,0.010905074887,-0.647384703159,-0.760052144527
-0.57026553154,-0.24875587225,1.00244688988,-0.0554155781865,0.0109371272847,-0.647225022316,-0.760203480721
-0.570193827152,-0.248651221395,1.00241827965,-0.055182825774,0.0110036628321,-0.647070229053,-0.76035118103
-0.570151567459,-0.248477801681,1.00244772434,-0.055003028363,0.0110885435715,-0.64707928896,-0.760355174541
-0.570044755936,-0.248334228992,1.00245630741,-0.0545789264143,0.0109795629978,-0.64710944891,-0.760361611843
-0.571656405926,-0.248101517558,1.00243115425,-0.0563520900905,0.00859561190009,-0.646901011467,-0.760440468788
-0.57156264782,-0.248011276126,1.00241339207,-0.0561209321022,0.00858655199409,-0.646835327148,-0.760513544083
-0.571522653103,-0.247805356979,1.00243854523,-0.0559588670731,0.00835949834436,-0.646756231785,-0.760595321655
-0.569646537304,-0.248018220067,1.00246715546,-0.0531532876194,0.0106967492029,-0.646750688553,-0.760771989822
-0.56957757473,-0.247912123799,1.00248897076,-0.0528603494167,0.0106306057423,-0.646671235561,-0.760860860348
-0.570460736752,-0.247922718525,1.00250518322,-0.0533549599349,0.00922404229641,-0.646315157413,-0.761147141457
-0.570332467556,-0.247857511044,1.00250041485,-0.0529732480645,0.00891006551683,-0.646032989025,-0.761416971684
-0.569208025932,-0.247338026762,1.00254774094,-0.0522079616785,0.0106532871723,-0.6463945508,-0.761140584946
-0.569112956524,-0.247181624174,1.00256466866,-0.0518765859306,0.0105508044362,-0.646323382854,-0.761225104332
-0.569038391113,-0.247081682086,1.00252652168,-0.051729246974,0.0106356870383,-0.646132290363,-0.761396110058
-0.568939089775,-0.246925339103,1.00254416466,-0.051437959075,0.010722679086,-0.646024942398,-0.761505782604
-0.56884598732,-0.246622473001,1.00255393982,-0.0516110397875,0.0107743944973,-0.645882666111,-0.761614024639
-0.570943236351,-0.24632756412,1.00246953964,-0.0538995973766,0.00814428087324,-0.645446419716,-0.761858046055
-0.570800304413,-0.246216401458,1.00248670578,-0.0537618845701,0.00786329898983,-0.645474135876,-0.761847138405
-0.569654941559,-0.24663618207,1.0025125742,-0.0512445122004,0.00899731367826,-0.64493817091,-0.762461662292
-0.569616317749,-0.246437892318,1.00251746178,-0.0514874383807,0.00946977268904,-0.644764959812,-0.762586116791
-0.569561839104,-0.246296718717,1.00249683857,-0.0512800961733,0.00956900138408,-0.644532799721,-0.762795031071
-0.569509088993,-0.246070116758,1.00249910355,-0.0510912612081,0.00958989467472,-0.644302010536,-0.76300239563
